x0000,y0000
604.6046046046,0.5013078790
605.3053053053,0.9110173467
606.0060060060,0.0014347028
606.7067067067,0.2317527131
607.4074074074,0.8529341519
608.1081081081,0.0688518250
608.8088088088,0.5521508718
609.5095095095,0.2040804139
610.2102102102,0.4696312404
610.9109109109,0.2911469600
611.6116116116,0.7577714691
612.3123123123,0.8160948938
613.0130130130,0.8249853603
613.7137137137,0.5690392736
614.4144144144,0.4314406875
615.1151151151,0.8168159108
615.8158158158,0.7699252742
616.5165165165,0.0484561223
617.2172172172,0.3204801075
617.9179179179,0.779184296
618.6186186186,0.7649174062
619.3193193193,0.9179592903
620.0200200200,0.2422577889
620.7207207207,0.6961339949
621.4214214214,0.1692047609
622.1221221221,0.1195071066
622.8228228228,0.1711725843
623.5235235235,0.9995726621
624.2242242242,0.0894103896
624.9249249249,0.0087924884
625.6256256256,0.4815996289
626.3263263263,0.5907602803
627.0270270270,0.2828704889
627.7277277277,0.6242718244
628.4284284284,0.8360122681
629.1291291291,0.0861676243
629.8298298298,0.7669991704
630.5305305305,0.6492073333
631.2312312312,0.1835019456
631.9319319319,0.4326589895
632.6326326326,0.3144739911
633.3333333333,0.8388407414
634.0340340340,0.4312629974
634.7347347347,0.8657018515
635.4354354354,0.9234246291
636.1361361361,0.7155461619
636.8368368368,0.7652403269
637.5375375375,0.8956775881
638.2382382382,0.6661512768
638.9389389389,0.1181039843
639.6396396396,0.1728311085
640.3403403403,0.3423462408
641.0410410410,0.1545629542
641.7417417417,0.1472930321
642.4424424424,0.9222718807
643.1431431431,0.3633953145
643.8438438438,0.4540909643
644.5445445445,0.9577208882
645.2452452452,0.6215144502
645.9459459459,0.9349466188
646.6466466466,0.2481792924
647.3473473473,0.3654105385
648.0480480480,0.1967189202
648.7487487487,0.017371053
649.4494494494,0.4398002764
650.1501501502,0.5783020448
650.8508508509,0.3802807027
651.5515515516,0.6727234188
652.2522522523,0.8266445232
652.952952953,0.9692075168
653.6536536537,0.8490890442
654.3543543544,0.699757004
655.0550550551,0.4468083218
655.7557557558,0.7047796882
656.4564564565,0.3487914842
657.1571571572,0.3436516039
657.8578578579,0.4264505458
658.5585585586,0.5375112881
659.2592592593,0.5523010147
659.95995996,0.4379964836
660.6606606607,0.0998708793
661.3613613614,0.4738994319
662.0620620621,0.1271704562
662.7627627628,0.4194558994
663.4634634635,0.2848818185
664.1641641642,0.8677834234
664.8648648649,0.1459389464
665.5655655656,0.6905448301
666.2662662663,0.8431023366
666.966966967,0.6783574737
667.6676676677,0.6445256871
668.3683683684,0.6499954357
669.0690690691,0.3632942793
669.7697697698,0.4120247423
670.4704704705,0.6044297338
671.1711711712,0.0494969491
671.8718718719,0.0232624960
672.5725725726,0.5299165763
673.2732732733,0.2436015899
673.973973974,0.9821272425
674.6746746747,0.2946808524
675.3753753754,0.5440755616
676.0760760761,0.0177464138
676.7767767768,0.6747569689
677.4774774775,0.9014488154
678.1781781782,0.8462196256
678.8788788789,0.0166591811
679.5795795796,0.584353256
680.2802802803,0.7402968514
680.980980981,0.0646081585
681.6816816817,0.6058004130
682.3823823824,0.3535441786
683.0830830831,0.0918595443
683.7837837838,0.3098214335
684.4844844845,0.260433152
685.1851851852,0.5469983053
685.8858858859,0.2215510549
686.5865865866,0.3019438815
687.2872872873,0.7872355685
687.987987988,0.7700899121
688.6886886887,0.2413908624
689.3893893894,0.0101926364
690.0900900901,0.0933247210
690.7907907908,0.4226702001
691.4914914915,0.8774953951
692.1921921922,0.7590405065
692.8928928929,0.7291837844
693.5935935936,0.5611463151
694.2942942943,0.1633343431
694.994994995,0.5730217208
695.6956956957,0.4562868300
696.3963963964,0.8564487033
697.0970970971,0.0671373089
697.7977977978,0.9787760613
698.4984984985,0.1834808992
699.1991991992,0.0552959457
699.8998998999,0.7894472818
700.6006006006,0.6425860738
701.3013013013,0.3102086847
702.0020020020,0.8078886525
702.7027027027,0.1272097657
703.4034034034,0.9658110320
704.1041041041,0.3145766388
704.8048048048,0.8875566338
705.5055055055,0.7956616086
706.2062062062,0.872164543
706.9069069069,0.3955458823
707.6076076076,0.8681714798
708.3083083083,0.8343137143
709.0090090090,0.8046621307
709.7097097097,0.5513282179
710.4104104104,0.2684129558
711.1111111111,0.2621940446
711.8118118118,0.2511809947
712.5125125125,0.5452663311
713.2132132132,0.6325481476
713.9139139139,0.4039509720
714.6146146146,0.3090728042
715.3153153153,0.6754507245
716.0160160160,0.7894526536
716.7167167167,0.6861258621
717.4174174174,0.6612297119
718.1181181181,0.4111628117
718.8188188188,0.5248616435
719.5195195195,0.5322460461
720.2202202202,0.7448173213
720.9209209209,0.8957506699
721.6216216216,0.6295543246
722.3223223223,0.5404409916
723.0230230230,0.5781971960
723.7237237237,0.0369245047
724.4244244244,0.8868448501
725.1251251251,0.7982188112
725.8258258258,0.5109412002
726.5265265265,0.2190276494
727.2272272272,0.1064667671
727.9279279279,0.0282231565
728.6286286286,0.1059706506
729.3293293293,0.9465777776
730.0300300300,0.0755713161
730.7307307307,0.8366257917
731.4314314314,0.0474234214
732.1321321321,0.7479312389
732.8328328328,0.2291299369
733.5335335335,0.9003407469
734.2342342342,0.4100343044
734.9349349349,0.5080113926
735.6356356356,0.6363521207
736.3363363363,0.3807478912
737.0370370370,0.3982086678
737.7377377377,0.3855318435
738.4384384384,0.8665974548
739.1391391391,0.8900000602
739.8398398398,0.8881744703
740.5405405405,0.3726498302
741.2412412412,0.6666463495
741.9419419419,0.7600196718
742.6426426426,0.4789024742
743.3433433433,0.1052942597
744.0440440440,0.2114825606
744.7447447447,0.9800008529
745.4454454454,0.22617067
746.1461461461,0.8974689223
746.8468468468,0.3748642848
747.5475475475,0.0023796771
748.2482482482,0.7564816148
748.9489489489,0.1912650764
749.6496496496,0.4277049262
750.3503503504,0.7546705096
751.0510510511,0.8750699427
751.7517517518,0.955572757
752.4524524525,0.7925346095
753.1531531532,0.2395134729
753.8538538539,0.6977997346
754.5545545546,0.7364916017
755.2552552553,0.3797513064
755.955955956,0.5632582513
756.6566566567,0.0772840123
757.3573573574,0.4243653307
758.0580580581,0.3316751975
758.7587587588,0.4817898242
759.4594594595,0.4074107852
760.1601601602,0.5047510333
760.8608608609,0.0319801837
761.5615615616,0.7621968601
762.2622622623,0.3855826755
762.962962963,0.4548592052
763.6636636637,0.1808377121
764.3643643644,0.7196673326
765.0650650651,0.9315799380
765.7657657658,0.2252369084
766.4664664665,0.4994541810
767.1671671672,0.6076435405
767.8678678679,0.0553392151
768.5685685686,0.7084239360
769.2692692693,0.0540435541
769.96996997,0.9996813095
770.6706706707,0.6581701479
771.3713713714,0.5466761216
772.0720720721,0.6588860425
772.7727727728,0.3730790301
773.4734734735,0.2943439078
774.1741741742,0.6349263526
774.8748748749,0.7146879644
775.5755755756,0.6227890707
776.2762762763,0.8593168010
776.976976977,0.8567514859
777.6776776777,0.9711732308
778.3783783784,0.0825782174
779.0790790791,0.1656508759
779.7797797798,0.1949640332
780.4804804805,0.0449582354
781.1811811812,0.3171618635
781.8818818819,0.1524454371
782.5825825826,0.7104717541
783.2832832833,0.6566890812
783.983983984,0.0459028988
784.6846846847,0.8248769991
785.3853853854,0.497906666
786.0860860861,0.4113176609
786.7867867868,0.4632057614
787.4874874875,0.6708668352
788.1881881882,0.4287302248
788.8888888889,0.0891530762
789.5895895896,0.8059476439
790.2902902903,0.2359891242
790.990990991,0.5180933489
791.6916916917,0.2632654409
792.3923923924,0.6360646734
793.0930930931,0.9113715996
793.7937937938,0.0588147707
794.4944944945,0.6646066840
795.1951951952,0.7301461655
795.8958958959,0.8104132380
796.5965965966,0.8983658292
797.2972972973,0.2477946479
797.997997998,0.799779363
798.6986986987,0.9244306541
799.3993993994,0.669366551
800.1001001001,0.4056860055
800.8008008008,0.4671668402
801.5015015015,0.9825392009
802.2022022022,0.36013217
802.9029029029,0.1405112946
803.6036036036,0.7149035377
804.3043043043,0.2029008985
805.0050050050,0.4395765790
805.7057057057,0.6998068314
806.4064064064,0.1000335934
807.1071071071,0.0218091825
807.8078078078,0.6273240273
808.5085085085,0.8082908771
809.2092092092,0.8621070107
809.9099099099,0.4955853370
810.6106106106,0.6353827603
811.3113113113,0.6201337689
812.0120120120,0.9453939762
812.7127127127,0.2869315746
813.4134134134,0.1734846913
814.1141141141,0.4568032832
814.8148148148,0.3762568643
815.5155155155,0.5444386478
816.2162162162,0.7523233642
816.9169169169,0.1543536003
817.6176176176,0.3110946361
818.3183183183,0.9954399647
819.0190190190,0.3568102882
819.7197197197,0.4563331135
820.4204204204,0.2053531508
821.1211211211,0.0682187553
821.8218218218,0.9885740089
822.5225225225,0.1081220592
823.2232232232,0.2511558013
823.9239239239,0.1555789884
824.6246246246,0.9111208651
825.3253253253,0.7604203656
826.0260260260,0.3662330699
826.7267267267,0.0364181572
827.4274274274,0.3727433599
828.1281281281,0.5104688315
828.8288288288,0.8709536404
829.5295295295,0.913927018
830.2302302302,0.1406001587
830.9309309309,0.2391386558
831.6316316316,0.3553238185
832.3323323323,0.0021905396
833.0330330330,0.0029022184
833.7337337337,0.7825625130
834.4344344344,0.7954973092
835.1351351351,0.0512088634
835.8358358358,0.3454917684
836.5365365365,0.0730294747
837.2372372372,0.9615958750
837.9379379379,0.2852751203
838.6386386386,0.8001887095
839.3393393393,0.9980980865
840.0400400400,0.8353452116
840.7407407407,0.7308019909
841.4414414414,0.0913498600
842.1421421421,0.0736975411
842.8428428428,0.2258153041
843.5435435435,0.021254
844.2442442442,0.8836336784
844.9449449449,0.1867411683
845.6456456456,0.3241415909
846.3463463463,0.8243565998
847.0470470470,0.8586597699
847.7477477477,0.2843894414
848.4484484484,0.2391588187
849.1491491491,0.1091118338
849.8498498498,0.6411823269
850.5505505506,0.1804894044
851.2512512513,0.6387572765
851.951951952,0.9378873570
852.6526526527,0.918892884
853.3533533534,0.0151602242
854.0540540541,0.0937000138
854.7547547548,0.2074741022
855.4554554555,0.0724445181
856.1561561562,0.9671835934
856.8568568569,0.0286948403
857.5575575576,0.8985296734
858.2582582583,0.0908016647
858.958958959,0.0370795222
859.6596596597,0.2036797948
860.3603603604,0.0942387590
861.0610610611,0.467624987
861.7617617618,0.5829378180
862.4624624625,0.7448563184
863.1631631632,0.7168825675
863.8638638639,0.6901491274
864.5645645646,0.4496063917
865.2652652653,0.8718987301
865.965965966,0.4136396115
866.6666666667,0.3618431648
867.3673673674,0.7251824292
868.0680680681,0.0573694242
868.7687687688,0.9428302331
869.4694694695,0.7178701477
870.1701701702,0.267676638
870.8708708709,0.0269930797
871.5715715716,0.5191524137
872.2722722723,0.378409706
872.972972973,0.0013879016
873.6736736737,0.9102160004
874.3743743744,0.4585460393
875.0750750751,0.2462329944
875.7757757758,0.5954578747
876.4764764765,0.8291397111
877.1771771772,0.8664793005
877.8778778779,0.7596793819
878.5785785786,0.8907692156
879.2792792793,0.4218300318
879.97997998,0.2892320317
880.6806806807,0.6539215584
881.3813813814,0.9046736161
882.0820820821,0.5895561150
882.7827827828,0.9720564732
883.4834834835,0.8165286497
884.1841841842,0.5773663747
884.8848848849,0.4241469832
885.5855855856,0.0254035028
886.2862862863,0.0307550226
886.986986987,0.2454239175
887.6876876877,0.5551191643
888.3883883884,0.8778649406
889.0890890891,0.9737667131
889.7897897898,0.0224252444
890.4904904905,0.9670799539
891.1911911912,0.6842532323
891.8918918919,0.5610012700
892.5925925926,0.1212856976
893.2932932933,0.6514357949
893.993993994,0.1848661905
894.6946946947,0.3605207693
895.3953953954,0.2281936232
896.0960960961,0.9499188045
896.7967967968,0.6771140972
897.4974974975,0.3368785063
898.1981981982,0.0642268386
898.8988988989,0.2718722434
899.5995995996,0.9698147984
900.3003003003,0.2901599008
901.0010010010,0.5765818852
901.7017017017,0.8075781776
902.4024024024,0.4794967723
903.1031031031,0.5436648680
903.8038038038,0.3306718026
904.5045045045,0.9365201711
905.2052052052,0.8055387398
905.9059059059,0.4503171153
906.6066066066,0.3923673835
907.3073073073,0.0248598143
908.0080080080,0.3375326195
908.7087087087,0.0804358841
909.4094094094,0.8199642515
910.1101101101,0.48549986
910.8108108108,0.3284492601
911.5115115115,0.9263693523
912.2122122122,0.9653235847
912.9129129129,0.9640172182
913.6136136136,0.9562422921
914.3143143143,0.2131929848
915.0150150150,0.9683787068
915.7157157157,0.6866003599
916.4164164164,0.1997200244
917.1171171171,0.5857420795
917.8178178178,0.6484843527
918.5185185185,0.3564593246
919.2192192192,0.3032091909
919.9199199199,0.0164169824
920.6206206206,0.6122510799
921.3213213213,0.4245768304
922.0220220220,0.3837089178
922.7227227227,0.5921524136
923.4234234234,0.047294303
924.1241241241,0.9617473069
924.8248248248,0.4173105217
925.5255255255,0.7153592093
926.2262262262,0.6363381277
926.9269269269,0.3487333095
927.6276276276,0.9369446477
928.3283283283,0.6493845718
929.0290290290,0.8529206409
929.7297297297,0.5953357482
930.4304304304,0.3186459939
931.1311311311,0.1222104607
931.8318318318,0.3192251935
932.5325325325,0.2795524925
933.2332332332,0.1697795485
933.9339339339,0.0427739285
934.6346346346,0.1263813345
935.3353353353,0.9173061054
936.0360360360,0.9321139484
936.7367367367,0.7084693572
937.4374374374,0.6381733847
938.1381381381,0.2905114748
938.8388388388,0.6727649785
939.5395395395,0.5209843651
940.2402402402,0.6489396730
940.9409409409,0.0623709084
941.6416416416,0.6241691750
942.3423423423,0.4955923498
943.0430430430,0.4962167965
943.7437437437,0.1829933607
944.4444444444,0.3894806471
945.1451451451,0.6755585518
945.8458458458,0.5061620376
946.5465465465,0.6721152403
947.2472472472,0.8500139201
947.9479479479,0.1899877392
948.6486486486,0.9748958901
949.3493493493,0.1154555949
950.0500500501,0.2443064872
950.7507507508,0.0890375587
951.4514514515,0.1654192930
952.1521521522,0.3392734278
952.8528528529,0.9275516676
953.5535535536,0.3414436641
954.2542542543,0.2124392253
954.954954955,0.6593258210
955.6556556557,0.0485196139
956.3563563564,0.4004499427
957.0570570571,0.3547733754
957.7577577578,0.8827393043
958.4584584585,0.6763894028
959.1591591592,0.3509678294
959.8598598599,0.9613904966
960.5605605606,0.6317719394
961.2612612613,0.5905184452
961.961961962,0.574066063
962.6626626627,0.2309815385
963.3633633634,0.6301994735
964.0640640641,0.8889253506
964.7647647648,0.3551554128
965.4654654655,0.9244425321
966.1661661662,0.2007444956
966.8668668669,0.4980550669
967.5675675676,0.3173896639
968.2682682683,0.5992485031
968.968968969,0.7947938044
969.6696696697,0.5181767612
970.3703703704,0.9404598695
971.0710710711,0.4126139046
971.7717717718,0.1293477730
972.4724724725,0.0000049786
973.1731731732,0.3613553792
973.8738738739,0.2073443179
974.5745745746,0.8380561792
975.2752752753,0.150117286
975.975975976,0.1178582928
976.6766766767,0.7476826469
977.3773773774,0.1905632362
978.0780780781,0.4243052728
978.7787787788,0.4428373567
979.4794794795,0.3779840934
980.1801801802,0.9584232964
980.8808808809,0.7410436193
981.5815815816,0.4874296186
982.2822822823,0.4579683816
982.982982983,0.9717069897
983.6836836837,0.8384313081
984.3843843844,0.1513367872
985.0850850851,0.6059731335
985.7857857858,0.7634414892
986.4864864865,0.2186446799
987.1871871872,0.7178989217
987.8878878879,0.3240350943
988.5885885886,0.6233323429
989.2892892893,0.0800437185
989.98998999,0.9554329083
990.6906906907,0.8183651673
991.3913913914,0.6000938299
992.0920920921,0.4174590162
992.7927927928,0.0905229143
993.4934934935,0.3140295818
994.1941941942,0.6149941284
994.8948948949,0.5901825435
995.5955955956,0.5417393896
996.2962962963,0.6773552518
996.996996997,0.9096634976
997.6976976977,0.2445488097
998.3983983984,0.5368490793
999.0990990991,0.0016827286
999.7997997998,0.9376070722
1000.5005005005,0.8454802996
1001.2012012012,0.8529515473
1001.9019019019,0.2934147180
1002.6026026026,0.4857502223
1003.3033033033,0.6316080167
1004.0040040040,0.8408584901
1004.7047047047,0.4111637077
1005.4054054054,0.415032044
1006.1061061061,0.5327957443
1006.8068068068,0.636841759
1007.5075075075,0.1022104912
1008.2082082082,0.2564301699
1008.9089089089,0.8627867576
1009.6096096096,0.7495162
1010.3103103103,0.7077455392
1011.0110110110,0.0743831043
1011.7117117117,0.4431505305
1012.4124124124,0.2708717076
1013.1131131131,0.2202060460
1013.8138138138,0.6150750505
1014.5145145145,0.3671931750
1015.2152152152,0.7403159964
1015.9159159159,0.8640119486
1016.6166166166,0.5923435445
1017.3173173173,0.1084560437
1018.0180180180,0.4141769966
1018.7187187187,0.995944264
1019.4194194194,0.7605290024
1020.1201201201,0.007738604
1020.8208208208,0.2687405463
1021.5215215215,0.9742532199
1022.2222222222,0.4251672084
1022.9229229229,0.8682237048
1023.6236236236,0.1729791567
1024.3243243243,0.2359938371
1025.0250250250,0.550929355
1025.7257257257,0.0453062732
1026.4264264264,0.9174813382
1027.1271271271,0.3560515773
1027.8278278278,0.6969220254
1028.5285285285,0.4997135646
1029.2292292292,0.0518081177
1029.9299299299,0.3467002919
1030.6306306306,0.7133286996
1031.3313313313,0.3279683112
1032.0320320320,0.1987553317
1032.7327327327,0.2383922546
1033.4334334334,0.8500694821
1034.1341341341,0.3673573891
1034.8348348348,0.3442665964
1035.5355355355,0.0728011494
1036.2362362362,0.0309219094
1036.9369369369,0.5044767935
1037.6376376376,0.1903093249
1038.3383383383,0.2294118357
1039.0390390390,0.6783083076
1039.7397397397,0.3496320677
1040.4404404404,0.9920275139
1041.1411411411,0.2702282521
1041.8418418418,0.2979932051
1042.5425425425,0.3814185033
1043.2432432432,0.9211352139
1043.9439439439,0.6054073498
1044.6446446446,0.7899992249
1045.3453453453,0.6706165687
1046.0460460460,0.7693650323
1046.7467467467,0.459786654
1047.4474474474,0.9161640172
1048.1481481481,0.8137605462
1048.8488488488,0.5993254232
1049.5495495495,0.2959659541
1050.2502502503,0.6164023284
1050.950950951,0.1661348737
1051.6516516517,0.9412011072
1052.3523523524,0.1004058021
1053.0530530531,0.5748464957
1053.7537537538,0.2175618141
1054.4544544545,0.8502763982
1055.1551551552,0.9280563996
1055.8558558559,0.3181181981
1056.5565565566,0.4935881476
1057.2572572573,0.9921513659
1057.957957958,0.270632755
1058.6586586587,0.1152564279
1059.3593593594,0.3399015373
1060.0600600601,0.3456857416
1060.7607607608,0.1712641158
1061.4614614615,0.7916974856
1062.1621621622,0.2739368853
1062.8628628629,0.6401748683
1063.5635635636,0.8755927310
1064.2642642643,0.8922475151
1064.964964965,0.4395257372
1065.6656656657,0.5632444671
1066.3663663664,0.6452761525
1067.0670670671,0.344396564
1067.7677677678,0.3320483261
1068.4684684685,0.8134351373
1069.1691691692,0.0272403092
1069.8698698699,0.6938010055
1070.5705705706,0.1106212534
1071.2712712713,0.8915461482
1071.971971972,0.1022003791
1072.6726726727,0.6623276296
1073.3733733734,0.9727717741
1074.0740740741,0.6957381531
1074.7747747748,0.9425687386
1075.4754754755,0.5636387863
1076.1761761762,0.5408870497
1076.8768768769,0.1964293310
1077.5775775776,0.9721224485
1078.2782782783,0.1355395537
1078.978978979,0.2682173174
1079.6796796797,0.7230412428
1080.3803803804,0.3871936075
1081.0810810811,0.6824539086
1081.7817817818,0.1478363515
1082.4824824825,0.7685198752
1083.1831831832,0.2637827374
1083.8838838839,0.1896047292
1084.5845845846,0.3958050949
1085.2852852853,0.1423258528
1085.985985986,0.3873319450
1086.6866866867,0.4566096080
1087.3873873874,0.6223723831
1088.0880880881,0.9686201915
1088.7887887888,0.6282327607
1089.4894894895,0.5001610889
1090.1901901902,0.3276033735
1090.8908908909,0.5395472057
1091.5915915916,0.1136988093
1092.2922922923,0.0430322229
1092.992992993,0.5399867424
1093.6936936937,0.325174628
1094.3943943944,0.8483538204
1095.0950950951,0.6979302767
1095.7957957958,0.3183516695
1096.4964964965,0.8036269552
1097.1971971972,0.9149258482
