x0000,y0000
328.2051282051,108.8143629257
328.3760683761,106.2301998181
328.5470085470,104.6656507475
328.7179487179,100.2098031229
328.8888888889,109.24939795
329.0598290598,103.1073801747
329.2307692308,106.909718569
329.4017094017,102.5785793316
329.5726495726,107.9092461794
329.7435897436,103.0169113167
329.9145299145,101.0066542591
330.0854700855,100.2209819788
330.2564102564,107.7831870133
330.4273504274,105.9727384397
330.5982905983,101.9385333724
330.7692307692,104.3669193222
330.9401709402,101.0222096453
331.1111111111,109.0637495114
331.2820512821,100.1944808957
331.452991453,108.8334243780
331.6239316239,103.4623280278
331.7948717949,103.4379463054
331.9658119658,108.9149945977
332.1367521368,109.8232220216
332.3076923077,102.0120493837
332.4786324786,106.3157685091
332.6495726496,100.6165855497
332.8205128205,109.6150732110
332.9914529915,109.8352866346
333.1623931624,103.9901689232
333.3333333333,107.6164045148
333.5042735043,106.9074701098
333.6752136752,104.4372563372
333.8461538462,103.1750921858
334.0170940171,102.378332547
334.1880341880,105.7807410235
334.358974359,102.1875155526
334.5299145299,100.144204604
334.7008547009,100.4659671193
334.8717948718,108.8118498829
335.0427350427,105.9434935707
335.2136752137,104.3206514303
335.3846153846,103.4814220797
335.5555555556,104.4447692117
335.7264957265,101.6346003379
335.8974358974,109.6568151803
336.0683760684,102.3768975733
336.2393162393,107.3214349818
336.4102564103,100.0712552149
336.5811965812,101.1742454673
336.7521367521,100.9566256364
336.9230769231,109.3292638742
337.0940170940,100.2586462823
337.264957265,101.3006463810
337.4358974359,109.4626848115
337.6068376068,102.4600111824
337.7777777778,109.2619805722
337.9487179487,102.6459755965
338.1196581197,102.1835622481
338.2905982906,101.6790846174
338.4615384615,100.4899768812
338.6324786325,108.0998695158
338.8034188034,106.1785378828
338.9743589744,106.1768155677
339.1452991453,101.3276677544
339.3162393162,104.3486793742
339.4871794872,103.0148471826
339.6581196581,100.6164472385
339.8290598291,101.5745645860
340.,102.3108700328
340.1709401709,109.9905702934
340.3418803419,107.6628867190
340.5128205128,101.2993218894
340.6837606838,106.4862162682
340.8547008547,101.9172031081
341.0256410256,100.9480338824
341.1965811966,106.5313557429
341.3675213675,102.2713705993
341.5384615385,104.7807754624
341.7094017094,109.2855647658
341.8803418803,108.5536757525
342.0512820513,107.8734499842
342.2222222222,105.3061811054
342.3931623932,100.1646188090
342.5641025641,106.7236308623
342.7350427350,103.4164402667
342.905982906,101.6514171825
343.0769230769,105.8262858723
343.2478632479,109.9141020884
343.4188034188,104.3497697505
343.5897435897,102.8698106048
343.7606837607,108.4430319022
343.9316239316,100.2548503074
344.1025641026,107.7551543112
344.2735042735,102.3995769047
344.4444444444,105.5668652916
344.6153846154,100.2133438742
344.7863247863,108.1802320024
344.9572649573,103.8206187012
345.1282051282,102.0630145226
345.2991452991,106.3319490540
345.4700854701,103.5665719917
345.6410256410,106.7330989979
345.811965812,104.3710839005
345.9829059829,107.6014977541
346.1538461538,102.564094725
346.3247863248,103.0158765514
346.4957264957,101.5614993901
346.6666666667,104.2798317567
346.8376068376,103.4338587132
347.0085470085,106.8081167652
347.1794871795,101.4878746658
347.3504273504,102.2518705882
347.5213675214,104.0823843686
347.6923076923,108.5048073101
347.8632478632,104.2277579982
348.0341880342,102.2601542906
348.2051282051,103.2926684659
348.3760683761,109.9787161082
348.5470085470,100.9267356187
348.7179487179,107.0074922733
348.8888888889,107.831207338
349.0598290598,104.2544845437
349.2307692308,102.5587370108
349.4017094017,108.6367357909
349.5726495726,109.6694986367
349.7435897436,103.4979527308
349.9145299145,104.3670916001
350.0854700855,104.4293047661
350.2564102564,105.2290928133
350.4273504274,101.1998727882
350.5982905983,101.5810062291
350.7692307692,107.2834609885
350.9401709402,109.0768085679
351.1111111111,108.3407751069
351.2820512821,105.1172084245
351.452991453,103.9137617419
351.6239316239,103.9702733858
351.7948717949,101.2794877156
351.9658119658,100.6726501929
352.1367521368,109.202664329
352.3076923077,100.1118488388
352.4786324786,105.7261363067
352.6495726496,108.4688685832
352.8205128205,104.8741238685
352.9914529915,108.6178832291
353.1623931624,102.8615939339
353.3333333333,102.2123941714
353.5042735043,104.8308373113
353.6752136752,104.6210877488
353.8461538462,107.0551287502
354.0170940171,109.1490048110
354.1880341880,109.6210366797
354.358974359,109.4871022263
354.5299145299,101.384523798
354.7008547009,100.1415386358
354.8717948718,103.4131078218
355.0427350427,106.8583801778
355.2136752137,103.7488576740
355.3846153846,107.9587900639
355.5555555556,100.9960832267
355.7264957265,107.1357594845
355.8974358974,100.2905957421
356.0683760684,109.4723598604
356.2393162393,106.4677674883
356.4102564103,105.9058151853
356.5811965812,107.8614317827
356.7521367521,106.7051259502
356.9230769231,106.4851084983
357.0940170940,103.1056722018
357.264957265,108.3808399135
357.4358974359,101.7850824242
357.6068376068,109.7171475597
357.7777777778,107.7398680771
357.9487179487,105.8198881512
358.1196581197,102.9355333970
358.2905982906,102.5018744782
358.4615384615,106.2131794995
358.6324786325,109.2601797226
358.8034188034,108.5700991942
358.9743589744,104.5827416965
359.1452991453,103.7739296783
359.3162393162,103.4781294006
359.4871794872,106.9819068243
359.6581196581,100.1848610486
359.8290598291,101.783196884
360.,102.458700745
360.1709401709,101.9004938033
360.3418803419,101.7311890098
360.5128205128,101.6112021089
360.6837606838,107.740966139
360.8547008547,109.7856679818
361.0256410256,108.181586324
361.1965811966,100.4059982002
361.3675213675,103.5445433766
361.5384615385,109.7995597898
361.7094017094,108.4375774083
361.8803418803,100.7995272207
362.0512820513,105.8141458785
362.2222222222,109.1270414094
362.3931623932,104.8489023615
362.5641025641,107.5014186761
362.7350427350,105.0743115998
362.905982906,107.8241820873
363.0769230769,103.8831130705
363.2478632479,103.5632651733
363.4188034188,102.0028701020
363.5897435897,104.3712900626
363.7606837607,108.0369133128
363.9316239316,107.3431195775
364.1025641026,101.1598065094
364.2735042735,108.1094139728
364.4444444444,107.1824770649
364.6153846154,109.9279988569
364.7863247863,109.5866949543
364.9572649573,103.3603502349
365.1282051282,100.9475823704
365.2991452991,103.8923520726
365.4700854701,104.3736420373
365.6410256410,105.0337167817
365.811965812,108.0145371234
365.9829059829,109.1267590325
366.1538461538,104.1663616786
366.3247863248,100.5167702115
366.4957264957,101.6049677351
366.6666666667,102.1520126089
366.8376068376,102.0328569723
367.0085470085,103.4504385177
367.1794871795,102.9764118075
367.3504273504,107.5782257892
367.5213675214,102.5057261701
367.6923076923,108.6052033288
367.8632478632,102.4116699556
368.0341880342,106.6061837147
368.2051282051,107.0727243267
368.3760683761,103.9955562271
368.5470085470,101.088443201
368.7179487179,106.7488069947
368.8888888889,103.3420988312
369.0598290598,102.7938657826
369.2307692308,106.1746424602
369.4017094017,104.9281008199
369.5726495726,100.1671394725
369.7435897436,103.4265872852
369.9145299145,106.2907184825
370.0854700855,102.2386050334
370.2564102564,105.5236435806
370.4273504274,104.8697811898
370.5982905983,105.7856532042
370.7692307692,104.6085578451
370.9401709402,105.8853547699
371.1111111111,103.4255629928
371.2820512821,102.2191319966
371.452991453,105.2497524940
371.6239316239,106.2307808718
371.7948717949,108.4048376629
371.9658119658,108.8162007823
372.1367521368,101.5041759031
372.3076923077,100.1410522743
372.4786324786,102.2845098251
372.6495726496,103.3371976407
372.8205128205,102.8465787374
372.9914529915,103.259110069
373.1623931624,102.9728502182
373.3333333333,100.1885719466
373.5042735043,100.9543247809
373.6752136752,104.8376388658
373.8461538462,100.8054769394
374.0170940171,104.2862806683
374.1880341880,100.1262542630
374.358974359,101.7952597245
374.5299145299,105.9026759398
374.7008547009,100.9132387374
374.8717948718,106.9823600629
375.0427350427,107.7532453864
375.2136752137,105.6487580367
375.3846153846,100.6317962578
375.5555555556,100.8729786029
375.7264957265,103.1936271969
375.8974358974,107.1238248642
376.0683760684,106.7878321937
376.2393162393,108.9423609282
376.4102564103,105.5245678177
376.5811965812,109.8804272914
376.7521367521,101.4893262492
376.9230769231,106.2462136578
377.0940170940,105.7127712194
377.264957265,108.647705987
377.4358974359,101.6268241304
377.6068376068,104.4723302198
377.7777777778,104.8206144564
377.9487179487,107.6103664004
378.1196581197,108.6554637615
378.2905982906,105.3657968797
378.4615384615,107.6832721197
378.6324786325,108.2136233295
378.8034188034,104.4480992893
378.9743589744,101.0884300656
379.1452991453,105.135321629
379.3162393162,100.9291596109
379.4871794872,101.1332746221
379.6581196581,108.3580865399
379.8290598291,109.8325126917
380.,105.2512850905
380.1709401709,100.2239815024
380.3418803419,102.1082187592
380.5128205128,100.5379114412
380.6837606838,102.5502099313
380.8547008547,109.9279457028
381.0256410256,105.2925114771
381.1965811966,107.1004186778
381.3675213675,109.0919854918
381.5384615385,100.2693723022
381.7094017094,107.6890039738
381.8803418803,106.2287898184
382.0512820513,104.1228042579
382.2222222222,105.1378932195
382.3931623932,105.2114911671
382.5641025641,106.5490950434
382.7350427350,101.6462097503
382.905982906,102.2981421844
383.0769230769,103.2117070724
383.2478632479,103.7733418599
383.4188034188,108.8401510340
383.5897435897,105.3977628028
383.7606837607,102.5662302705
383.9316239316,104.3380193591
384.1025641026,102.3185310712
384.2735042735,100.2500806135
384.4444444444,105.5476592268
384.6153846154,103.4309166023
384.7863247863,101.9553147186
384.9572649573,105.6213781487
385.1282051282,102.7457791464
385.2991452991,103.7157181309
385.4700854701,103.7438557527
385.6410256410,100.3018706123
385.811965812,100.8546165423
385.9829059829,101.5474890624
386.1538461538,108.8603232489
386.3247863248,103.0701939268
386.4957264957,107.1060325195
386.6666666667,102.9342796330
386.8376068376,109.8814784974
387.0085470085,106.4115470887
387.1794871795,104.7931431906
387.3504273504,109.1377976584
387.5213675214,102.0717277438
387.6923076923,103.8432359981
387.8632478632,101.5533918046
388.0341880342,108.4850350336
388.2051282051,106.2739861972
388.3760683761,104.8647790647
388.5470085470,102.1437704791
388.7179487179,108.3913560199
388.8888888889,101.56954048
389.0598290598,102.2508675915
389.2307692308,102.3534384902
389.4017094017,100.0198198843
389.5726495726,101.0115632031
389.7435897436,101.4987299493
389.9145299145,107.7658368989
390.0854700855,108.0185991751
390.2564102564,101.2790997457
390.4273504274,102.8935341104
390.5982905983,107.8772530712
390.7692307692,104.4492490846
390.9401709402,101.3279239658
391.1111111111,104.7040525588
391.2820512821,106.2165913492
391.452991453,109.2255339108
391.6239316239,107.1596421129
391.7948717949,102.3403591047
391.9658119658,107.0042777916
392.1367521368,104.5953574426
392.3076923077,101.1175644030
392.4786324786,106.2922516488
392.6495726496,108.1314238674
392.8205128205,101.7346993489
392.9914529915,102.6960869793
393.1623931624,107.0655194304
393.3333333333,106.6390760395
393.5042735043,105.2612591905
393.6752136752,107.0090619371
393.8461538462,102.3659369607
394.0170940171,104.2301718991
394.1880341880,106.6111807942
394.358974359,103.7868252150
394.5299145299,104.3421511246
394.7008547009,105.7847721648
394.8717948718,106.6180687171
395.0427350427,102.9350730939
395.2136752137,103.6532698262
395.3846153846,103.8856727336
395.5555555556,101.2795233345
395.7264957265,102.2860020214
395.8974358974,107.4372083443
396.0683760684,105.222770967
396.2393162393,108.4313751359
396.4102564103,106.8670860103
396.5811965812,106.6924898965
396.7521367521,106.0608838535
396.9230769231,109.1601264941
397.0940170940,104.2112984868
397.264957265,108.9184591673
397.4358974359,103.8972051748
397.6068376068,108.0963252142
397.7777777778,107.9653795811
397.9487179487,104.4983810596
398.1196581197,108.1412001399
398.2905982906,104.9795563904
398.4615384615,107.9891981382
398.6324786325,108.2369140507
398.8034188034,108.2515675585
398.9743589744,103.1425102140
399.1452991453,107.2725239818
399.3162393162,103.3587622786
399.4871794872,105.4191513355
399.6581196581,104.2088291986
399.8290598291,100.7810742204
400.,108.4548519621
400.1709401709,101.5477763224
400.3418803419,102.0031527120
400.5128205128,101.0793506889
400.6837606838,100.5172396275
400.8547008547,103.7121819549
401.0256410256,108.0357178821
401.1965811966,105.4845059376
401.3675213675,106.1073517417
401.5384615385,104.3408263233
401.7094017094,109.6526199499
401.8803418803,107.8070328716
402.0512820513,107.2535083181
402.2222222222,109.883621512
402.3931623932,106.5547840350
402.5641025641,103.28703032
402.7350427350,103.2814208050
402.905982906,100.3251660808
403.0769230769,108.7348469413
403.2478632479,104.3590958328
403.4188034188,105.3319574389
403.5897435897,104.9464232593
403.7606837607,108.2797940384
403.9316239316,106.4992380051
404.1025641026,108.8239849216
404.2735042735,109.9401258250
404.4444444444,106.8995665949
404.6153846154,103.9611408356
404.7863247863,100.3368187454
404.9572649573,107.2260406934
405.1282051282,103.3149674325
405.2991452991,100.8582648211
405.4700854701,101.3447753876
405.6410256410,107.4895967825
405.811965812,106.4182487098
405.9829059829,109.964740362
406.1538461538,101.7755611171
406.3247863248,107.4260551352
406.4957264957,105.4607437569
406.6666666667,107.3084304974
406.8376068376,100.9740666048
407.0085470085,105.0922291680
407.1794871795,101.2740639195
407.3504273504,101.0614750873
407.5213675214,109.7554081987
407.6923076923,109.5430958608
407.8632478632,103.3143010815
408.0341880342,107.2023130176
408.2051282051,103.3616036443
408.3760683761,105.11151592
408.5470085470,101.6604920649
408.7179487179,104.3959126971
408.8888888889,102.7061753609
409.0598290598,106.973667029
409.2307692308,103.5306031927
409.4017094017,109.5041768188
409.5726495726,108.1908677907
409.7435897436,106.1190066524
409.9145299145,107.1144792942
410.0854700855,109.9974547979
410.2564102564,105.7574126693
410.4273504274,101.6247627962
410.5982905983,103.5312992334
410.7692307692,104.9183465116
410.9401709402,102.1063706431
411.1111111111,108.6077820888
411.2820512821,101.3430819202
411.452991453,105.2751802926
411.6239316239,102.1122655473
411.7948717949,104.2947475218
411.9658119658,102.0014048791
412.1367521368,109.7990762372
412.3076923077,102.8199777528
412.4786324786,106.7856902178
412.6495726496,103.6395896361
412.8205128205,100.6531657875
412.9914529915,103.6268355421
413.1623931624,103.9679718777
413.3333333333,106.6834738294
413.5042735043,106.5555749401
413.6752136752,100.8602472471
413.8461538462,102.2788816895
414.0170940171,106.1783887224
414.1880341880,106.6832131902
414.358974359,104.2550094036
414.5299145299,104.2197727058
414.7008547009,109.2102982240
414.8717948718,104.1312498786
415.0427350427,103.6494649440
415.2136752137,107.7596407616
415.3846153846,102.2499180012
415.5555555556,105.7915992362
415.7264957265,104.1396495279
415.8974358974,100.9734293441
416.0683760684,103.2092758245
416.2393162393,102.2038956230
416.4102564103,108.2770579902
416.5811965812,100.9158664769
416.7521367521,103.2833076426
416.9230769231,100.7721823548
417.0940170940,100.5561961634
417.264957265,100.2656853183
417.4358974359,109.1887230093
417.6068376068,107.0548143537
417.7777777778,103.9133553215
417.9487179487,107.5252607034
418.1196581197,108.9530428997
418.2905982906,104.3566631077
418.4615384615,101.5253766203
418.6324786325,103.7019898727
418.8034188034,106.3270264404
418.9743589744,105.405145518
419.1452991453,102.3511217205
419.3162393162,102.4700182255
419.4871794872,109.6763484306
419.6581196581,107.1617088724
419.8290598291,103.2279502142
420.,101.8512431129
420.1709401709,105.4199271882
420.3418803419,106.8581293547
420.5128205128,103.5784087049
420.6837606838,102.5420577352
420.8547008547,104.2691403304
421.0256410256,105.1172354528
421.1965811966,109.9478920830
421.3675213675,101.8082311469
421.5384615385,109.0561111912
421.7094017094,103.7527388727
421.8803418803,106.8766379567
422.0512820513,107.1500708046
422.2222222222,105.6315616827
422.3931623932,108.9307143375
422.5641025641,109.6830482286
422.7350427350,105.3361758696
422.905982906,103.6362671087
423.0769230769,103.1690878904
423.2478632479,104.8168040823
423.4188034188,108.8459681336
423.5897435897,107.4966056088
423.7606837607,107.2120292993
423.9316239316,101.3915099435
424.1025641026,109.3144435587
424.2735042735,102.4861691074
424.4444444444,109.9704394473
424.6153846154,101.7628935953
424.7863247863,103.5373127717
424.9572649573,104.1496700258
425.1282051282,107.8235527913
425.2991452991,106.5990683058
425.4700854701,102.0049577841
425.6410256410,100.8251622795
425.811965812,100.9831527254
425.9829059829,101.4603501521
426.1538461538,109.2181702179
426.3247863248,105.6719509182
426.4957264957,100.0677242058
426.6666666667,102.5003099277
426.8376068376,101.5029445146
427.0085470085,106.9628829464
427.1794871795,104.5770182851
427.3504273504,106.6652664208
427.5213675214,100.4026623892
427.6923076923,101.0997781859
427.8632478632,108.0534233342
428.0341880342,105.0684157761
428.2051282051,108.1473344695
428.3760683761,105.7330199656
428.5470085470,105.7960540491
428.7179487179,107.5236501584
428.8888888889,109.9278454776
429.0598290598,105.9605383151
429.2307692308,108.5102388787
429.4017094017,107.7284105323
429.5726495726,103.6985646623
429.7435897436,103.8216438860
429.9145299145,109.7076476936
430.0854700855,108.2014173408
430.2564102564,104.330727747
430.4273504274,101.2366312282
430.5982905983,105.4615079256
430.7692307692,107.9735785318
430.9401709402,107.8317702926
431.1111111111,101.9154375544
431.2820512821,109.9968994633
431.452991453,104.0496375281
431.6239316239,106.8679714051
431.7948717949,106.8598471724
431.9658119658,107.9550140935
432.1367521368,100.2396566651
432.3076923077,104.4836246569
432.4786324786,106.6123230529
432.6495726496,100.493415325
432.8205128205,109.7869635160
432.9914529915,109.6319380936
433.1623931624,108.1468553067
433.3333333333,101.0702182913
433.5042735043,109.4753104939
433.6752136752,104.4086923673
433.8461538462,109.6659065872
434.0170940171,105.9259680762
434.1880341880,103.4872003505
434.358974359,102.3100143371
434.5299145299,107.4033478955
434.7008547009,102.8639861185
434.8717948718,100.2576833396
435.0427350427,103.6309924738
435.2136752137,100.8529589747
435.3846153846,100.0238355062
435.5555555556,107.3834501693
435.7264957265,100.6341254510
435.8974358974,104.8733152527
436.0683760684,109.967973693
436.2393162393,108.6596942625
436.4102564103,107.0200855661
436.5811965812,107.0846502409
436.7521367521,103.7138222330
436.9230769231,105.1825376304
437.0940170940,109.0838593062
437.264957265,108.6892703495
437.4358974359,100.8915117706
437.6068376068,100.5154490713
437.7777777778,106.1494857513
437.9487179487,102.1404534424
438.1196581197,102.8976495461
438.2905982906,105.2054337682
438.4615384615,109.4519587916
438.6324786325,108.4083769483
438.8034188034,107.4467721231
438.9743589744,100.6556754759
439.1452991453,102.1194451295
439.3162393162,107.5685886391
439.4871794872,108.9287623866
439.6581196581,105.9519165927
439.8290598291,102.725971745
440.,106.9544491972
440.1709401709,105.1900377135
440.3418803419,100.2277440578
440.5128205128,109.8710633019
440.6837606838,107.7291586639
440.8547008547,104.4764683142
441.0256410256,109.2881435778
441.1965811966,106.8602849206
441.3675213675,104.1321537554
441.5384615385,100.651795527
441.7094017094,107.8179569917
441.8803418803,100.7927174731
442.0512820513,106.2168028338
442.2222222222,105.7105140369
442.3931623932,100.9463573735
442.5641025641,105.4867379668
442.7350427350,109.9913059744
442.905982906,101.8736712657
443.0769230769,109.0487539806
443.2478632479,109.2958824967
443.4188034188,104.9816450184
443.5897435897,109.0483657170
443.7606837607,101.2363114787
443.9316239316,107.2880770356
444.1025641026,104.1977359125
444.2735042735,107.645185735
444.4444444444,100.1970400644
444.6153846154,105.5728444715
444.7863247863,108.0479401977
444.9572649573,104.7448041134
445.1282051282,103.7430203934
445.2991452991,109.8345088362
445.4700854701,107.0218824235
445.6410256410,107.6515307057
445.811965812,102.0432158344
445.9829059829,101.1141529651
446.1538461538,108.5713155763
446.3247863248,103.1161460284
446.4957264957,102.9112142371
446.6666666667,106.7816801848
446.8376068376,109.418151659
447.0085470085,106.7494416455
447.1794871795,106.1262573657
447.3504273504,103.5920518848
447.5213675214,102.1797968211
447.6923076923,109.5927391956
447.8632478632,102.6352729591
448.0341880342,105.2171003395
448.2051282051,105.3630001937
448.3760683761,105.9552202682
448.5470085470,107.9467167494
448.7179487179,106.5804069577
448.8888888889,100.5730190534
449.0598290598,108.2252853416
449.2307692308,105.9516249925
449.4017094017,106.4456854900
449.5726495726,105.6627289938
449.7435897436,101.6371267512
449.9145299145,100.8687588252
450.0854700855,109.8380328831
450.2564102564,101.1361795074
450.4273504274,101.3754263298
450.5982905983,100.3845331518
450.7692307692,104.3446523076
450.9401709402,100.5885704788
451.1111111111,105.5957000087
451.2820512821,102.7513780148
451.452991453,101.260568424
451.6239316239,104.4836601403
451.7948717949,105.9624671948
451.9658119658,105.8294423703
452.1367521368,108.8892805395
452.3076923077,103.7438957329
452.4786324786,109.4158616937
452.6495726496,109.3439537079
452.8205128205,109.9467621028
452.9914529915,108.0716048551
453.1623931624,100.4530526669
453.3333333333,105.4602167582
453.5042735043,102.0177872263
453.6752136752,109.9736887875
453.8461538462,105.6996398053
454.0170940171,108.0277291567
454.1880341880,105.6598154792
454.358974359,102.0695334887
454.5299145299,104.8250345207
454.7008547009,107.941703345
454.8717948718,109.0989069418
455.0427350427,102.1816902676
455.2136752137,105.8296219395
455.3846153846,106.1154410502
455.5555555556,105.8231466880
455.7264957265,108.4597911413
455.8974358974,109.9394655481
456.0683760684,106.0700236233
456.2393162393,106.0231655639
456.4102564103,100.5316165771
456.5811965812,106.4137309801
456.7521367521,102.1799804385
456.9230769231,107.8618237994
457.0940170940,105.6197182822
457.264957265,105.2725865695
457.4358974359,100.2502712537
457.6068376068,101.3901377427
457.7777777778,100.9089399479
457.9487179487,101.2770981313
458.1196581197,106.5018508078
458.2905982906,109.9068020929
458.4615384615,106.7540625406
458.6324786325,101.6766146926
458.8034188034,104.6766792857
458.9743589744,100.8821641443
459.1452991453,103.3763405988
459.3162393162,100.0032423576
459.4871794872,107.3543319177
459.6581196581,103.7451954366
459.8290598291,105.7500903506
460.,108.6655502379
460.1709401709,102.4691575372
460.3418803419,106.6694941292
460.5128205128,109.6839794458
460.6837606838,105.8818768004
460.8547008547,109.238832732
461.0256410256,108.9776558984
461.1965811966,101.6548703558
461.3675213675,101.1905652001
461.5384615385,106.4842869228
461.7094017094,104.0813509744
461.8803418803,104.5956450163
462.0512820513,103.4390002892
462.2222222222,103.12635723
462.3931623932,105.1750248184
462.5641025641,107.9481620147
462.7350427350,106.4025555833
462.905982906,109.4652495317
463.0769230769,105.3149144226
463.2478632479,103.0635836205
463.4188034188,106.2288423994
463.5897435897,103.0487256617
463.7606837607,103.8977020066
463.9316239316,103.7615498762
464.1025641026,107.0971602617
464.2735042735,101.7202044060
464.4444444444,103.9728192812
464.6153846154,104.7863370680
464.7863247863,109.7452817886
464.9572649573,106.6694377661
465.1282051282,106.9990634785
465.2991452991,108.9430881585
465.4700854701,109.5538949197
465.6410256410,105.3551391381
465.811965812,103.3814347774
465.9829059829,101.8785103727
466.1538461538,100.7696005472
466.3247863248,102.2147708358
466.4957264957,103.5289815428
466.6666666667,105.6557746715
466.8376068376,109.3712907787
467.0085470085,104.1452722015
467.1794871795,105.2020095472
467.3504273504,104.8021171352
467.5213675214,105.8531608892
467.6923076923,107.8907536544
467.8632478632,109.5187825869
468.0341880342,102.5415441093
468.2051282051,107.423859047
468.3760683761,108.0627310207
468.5470085470,109.9484332425
468.7179487179,106.66987342
468.8888888889,105.7865892472
469.0598290598,103.7992913444
469.2307692308,107.6443274827
469.4017094017,105.6654696915
469.5726495726,101.4881674145
469.7435897436,106.1615498417
469.9145299145,107.5968474987
470.0854700855,106.7615964863
470.2564102564,107.9823559175
470.4273504274,102.2378362232
470.5982905983,101.4809269668
470.7692307692,100.5675415873
470.9401709402,102.2904704689
471.1111111111,104.3832613142
471.2820512821,102.6328574577
471.452991453,108.9433819798
471.6239316239,106.2069035555
471.7948717949,109.5035750714
471.9658119658,100.8537744996
